estado;cidade;local;endereço;bairro;cep;tipo de material;horario_seg_sex;horario_sab_dom;tipo;;;;
RS;Rio Grande;Carrefour;Av. Itália, 1343;Vila Maria José;96203-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Santa Maria;Carrefour;Rod. RST-287, 5500;Camobi;97105-030;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Sapucaia do Sul;Carrefour;Rod. BR-116, 958;Cohab;93212-220;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Viamão;Carrefour;Av. Senador Salgado Filho, 4742;Viamópolis;94470-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SC;Chapecó;Carrefour;Av. S. Attilio Francisco Xavier Fo, 501;Engenho Braun;89809-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SC;Criciúma;Carrefour;Rod. SC-445, 152 - Quadra 444E - Lote 45;Presidente Vargas;88820-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SC;Blumenau;Carrefour;Rod. BR-470, 3000;Salto do Norte;89065-800;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SC;Itajaí;Carrefour;Avenida Governador Adolfo Konder, 555;Cidade Nova;88308-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SE;Aracaju;Carrefour;Av. Chanceler Osvaldo Aranha, 2445 (BR-235);Novo Paraíso;49082-110;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SE;Aracaju;Carrefour;Av. Pres. Tancredo Neves, 3550;Ponto Novo;49097-510;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Araçatuba;Carrefour;Rua Clibas de Almeida Prado, 200;Casa Nova;16078-095;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Araraquara;Carrefour;Av. Aroeiras, 285;Distrito Industrial;14800-656;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Atibaia;Carrefour;Rua Sever do Vouga, 295;Recreio Estoril;12944-006;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Barueri;Carrefour;Avenida Piracema, 1605;Tamboré;06460-030;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Bauru;Carrefour;Av. das Nações Unidas, 50/98;Núcleo Residencial Presidente Geisel;17033-260;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Rodovia Dom Pedro I, km 139,9;Jd. Santa Genebra;13080395;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Avenida Ruy Rodriguez, 3100;Jardim Yeda;13060-646;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Carrefour;Av. Império do Sol Nascente, Quarteirão 6946 - Loja 03 - 100;Jardim Aurélia;13033-050;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Caraguatatuba;Carrefour;Avenida José Herculano (Rio Santos), km 111;Travessão;11669-330;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Carapicuíba;Carrefour;Av. Integração, 310;Vila Municipal;06327-290;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Cotia;Carrefour;Rua Professor José de Barros, 1217;Jd. Dinorah;06703-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Cotia;Carrefour;Rua Peloponeso, s/n;Jardim Semiramis;06709-360;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Barretos;Carrefour;Av. Antônio José Junqueira de Azevedo, 25;Jockey Clube;14787-284;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Franca;Carrefour;Av. Rio Negro, 1200;São Miguel;14406-005;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ferraz de Vasconcelos;Carrefour;Av. Presidente Tancredo de Almeida Neves, 1000;Jd. Anchieta;08530-460;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guaratinguetá;Carrefour;Rod. Presidente Dutra, km 59;Vila São José;12522-640;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarujá;Carrefour;Via Tancredo Neves, 191;Sítio da Glória;11435-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarulhos;Carrefour;Rod. Presidente Dutra;Cumbica;07178-580;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarulhos;Carrefour;Av. Otávio Braga de Mesquita, 3116;Jd. São Geraldo;07140-230;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Itanhaém;Carrefour;Rua Principal Jordão Brambilla, 2061;Jd. Belas Artes;11740-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Itapecerica da Serra;Carrefour;Rod. Armando Salles, 5888;Recreio Campestre;06856-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Itapevi;Carrefour;Rodovia Engenheiro Renê Benedito Silva, 965;São João;06683-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Jacareí;Carrefour;Rodovia Presidente Dutra, km 161;Parque Meia Lua;12335-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Jandira;Carrefour;Av. Sebastião Jordão, 400;Núcleo Micro Ind. Presidente Wilson;06602-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Jundiaí;Carrefour;Avenida Antônio Frederico Ozanan, s/n;Jardim Liberdade;13215-485;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Limeira;Carrefour;Rua Miguel Guidotti, 2315 - Rod. Anhanguera, km 150;Pq. Egisto Ragazzo;13485-342;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Marília;Carrefour;Av. José Carlos Sanches Cibantos, s/n;São Paulo;17507-395;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Mauá;Carrefour;Avenida Itapark, 3633;Jardim Itapark Velho;09350-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Mogi das Cruzes;Carrefour;Rua Ipiranga, 1418;Jd. Santista;08730-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Mogi Mirim;Carrefour;Avenida Pedro Botesi, 2855;Jardim Scomparim;13806-635;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Osasco;Carrefour;Av. dos Autonomistas, 1542;Centro;06090-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Piracicaba;Carrefour;Rua Ricardo Melotto, 578;Santa Terezinha;13411-068;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Praia Grande;Carrefour;Av. Presidente Kennedy, 1876;Vila Guilhermina;11702-200;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Presidente Prudente;Carrefour;Rua Antonio Rota, 855;Jardim Vale do Sol;19063-600;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Pires;Carrefour;Av. Francisco Monteiro, 1701 (Anexo Área 1a);Santana;09406-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;Carrefour;Av. Eduardo Andrea Matarazzo, 4045;Ipiranga;14060-810;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Ribeirão Preto;Carrefour;Av. Henry Nestlé, 100;Setor Leste;14094-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santa Bárbara d’Oeste;Carrefour;Rua da Agricultura, s/n;Loteamento Industrial;13454-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour;Av. Queirós dos Santos, 888;Centro;09015-310;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santo André;Carrefour;Av. dos Estados, 5200;Vila Metalúrgica;09220-570;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Santos;Carrefour;Av. Nossa Senhora de Fátima, 298;Bairro Chico Paula;11085-202;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Bernardo do Campo;Carrefour;Av. Piraporinha, 837;Planalto;09891-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Carlos;Carrefour;Rua Miguel Petroni, 5170;Lot. Hab. São Carlos;13563-470;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José dos Campos;Carrefour;Av. Presidente Juscelino Kubtischek, 6005;Vila Industrial;12220-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;Carrefour;Av. Alfredo Antônio de Oliveira, 3415;Residencial Caetano;15046-840;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São José do Rio Preto;Carrefour;Rua Silva Jardim, 4141;Santa Cruz;15014-050;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Morvan Dias de Figueiredo, 6157;Vila Maria;02170-901;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Dr. Custódio de Lima, 297;Cruzeiro do Sul;08071-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Rua do Manifesto, 931;Ipiranga;04209-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Raimundo Pereira de Magalhães, 11980;Parada de Taipas;02938-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Estrada M’Boi Mirim, 380;Santo Amaro;04905-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Avenida Morvan Dias de Figueiredo, 6169;Vila Maria;02170-901;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Marechal Tito, 2501;S. Miguel Paulista;08210-040;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Estrada do Pêssego, 100;Bairro Itaquera;08260-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Senador Teotônio Vilela, 8030;Parelheiros;04864-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Interlagos, 4211;Jardim Umuarama;04661-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Paulo;Carrefour;Av. Aricanduva, 3640;Vila Califórnia;34900-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;São Vicente;Carrefour;Av. Penedo, 585;Catiapoã;11370-400;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Sorocaba;Carrefour;Rua Maria Cintode Biaggi, 377;Jardim Santa Rosália;18095-410;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Sorocaba;Carrefour;Rua Francisco Moron Fernandes, 1275;Pq. Campolim;18047-770;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Suzano;Carrefour;Rua Vereador João Batista Fitipaldi, 380;Suzano;08685-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Taubaté;Carrefour;Av. Dom Pedro I, 3060;Taubaté;12091-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
TO;Palmas;Carrefour;Av. 1212 , s/n - Qd. 204; Plano Diretor Sul;77024-146;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
TO;Araguaína;Carrefour;Av. Amazílio Correa Camargo Neto, 140;Residencial Camargo;77808-650;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Manaus Shopping;Av. Djalma Batista, 482 - Lj. B - Amazonas Shopping Center; Lj. B - Amazonas Shopping Center;69050-902;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Manaus Hiper;Av. Djalma Batista, 276 - Flores; Flores;69050-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Ponta Negra;Av. Pedro Teixeira, 52 - Lote B - D. Pedro; Lote B - D. Pedro;69040-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
AM;Manaus;Adrianópolis;Av. Jornalista Umberto Calderaro Filho, 203 - Adrianópolis; Adrianópolis;69057-015;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
CE;Fortaleza;Barão;Av. Barão de Studant, 2200 - Bairro Joaquim Távora; Bairro Joaquim Távora;60120-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
CE;Fortaleza;Parangaba;Av. Godofredo Maciel, 3190 - Parangaba; Parangaba;60710-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Sul;SCEE/Sul - Lote B; Lote B;71218-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Taguatinga;Qs 03 - Rua 420 - Lote 2 - Unidade A - Águas Claras; Rua 420 - Lote 2 - Unidade A - Águas Claras;71953-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Asa Norte;St Setor Terminal Norte, Lote J - Asa Norte; Asa Norte;70770-916;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Asa Sul I;Shc/Sul Eq 402/403 - Lote 01 Bloco A, Nº 180 - Asa Sul; Lote 01 Bloco A, Nº 180 - Asa Sul;70236-400;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Asa Sul II;Shc/Sul Eq 310/311 - Bloco A, s/n - Asa Sul; Bloco A, s/n - Asa Sul;70364-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Asa Norte II;Sep/Norte Eq 504/505 - Bloco A - Asa Norte; Bloco A - Asa Norte;70730-570;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Lago Sul;Shis Qi 25 - Lote G -Lago Sul; Lote G -Lago Sul;70000-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Asa Norte;Shc/Norte Eq 512/513 - Bloco A, Nº 50 - Asa Norte; Bloco A, Nº 50 - Asa Norte;70760-545;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
DF;Brasília;Bom Motivo;St Shi/Sul Qi 13 - Bloco J - Lago Sul; Bloco J - Lago Sul;71635-013;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
ES;Vila Velha;Vila Velha;Av. Luciano das Neves, 2418 - Divino Espírito Santo; Divino Espírito Santo;29102-320;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Anápolis;Goiânia Anápolis;Av. Brasil, 505 - Loja 1 - Bairro Cidade Jardim; Loja 1 - Bairro Cidade Jardim;75080-240;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Goiânia;Goiânia Sul;Av. Dep. Jamel Cecílio, 3900 - Jd. Goiás; Jd. Goiás;74810-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
GO;Goiânia;Goiânia Sudoeste;Av. T9 c/ R. Flamington, s/n - Lote 01 B - Cascavel; Lote 01 B - Cascavel;74310-320;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Contagem;Contagem;Rodovia Fernão Dias - BR-381 km 3, Nº 3000 - Riacho das Pedras; BR-381 km 3, Nº 3000 - Riacho das Pedras;32241-410;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;BH Shopping;Rodovia BR-356, Nº 3049 - Belvedere;356, Nº 3049 - Belvedere;30330-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Pampulha;Av. Presidente Carlos Luz, 4055;Ouro Preto;31310-250;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;Del Rey;Av. Presidente Carlos Luz, 3001 - Caiçara; Caiçara;31250-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;BH América;Av. dos Andradas, 3000;Santa Efigênia;30260-070;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Rio Grande do Sul;R. Rio Grande do Sul, 1019 - Santo Agostinho; Santo Agostinho;30170-111;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Guajajaras;R. Guajajaras, 11 - Centro; Centro;30180-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Floresta;Av. do Contorno, 1431 - Floresta; Floresta;30110-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Coração Eucarístico;R. Dom José P. Lara, 33 - Coração Eucarístico; Coração Eucarístico;30535-520;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - S. Cidade;R. São Paulo, 57 - Lj. Ss 01 - Centro; Lj. Ss 01 - Centro;30170-130;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Pedro II;Av. Pedro II, 2930 - Carlos Prates; Carlos Prates;30710-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Homem Melo;Av. Barão Homem de Melo, 629 - Nova Suíça; Nova Suíça;30460-090;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Amazonas;Av. Amazonas, 5320 - Nova Suíça; Nova Suíça;30410-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Gutierrez;Av. Marquês de Valência, 170 - Gutierrez; Gutierrez;30430-250;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Ceará;R. Ceará, 1700 - Funcionários; Funcionários;30150-311;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Funcionários;R. Antonio de Albuquerque, 1080 - Funcionários; Funcionários;30112-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Pampulha;Av. Alameda das Princesas, 245/301 - São Luiz; São Luiz;31515-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Cidade Jardim;Av. Prudente de Morais, 374 - Cidade Jardim; Cidade Jardim;30380-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Alaska;Praça Deputado Renato Azeredo, 22 - Sion; Sion;33315-420;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Belo Horizonte;MG - Lagoa Santa;R. Acadêmico Nilo Figueiredo, 2400 - Bela Vista; Bela Vista;33400-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Juiz de Fora;Juiz de Fora;Av. Barão do Rio Branco, 5001 - Graminha; Graminha;36026-900;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MG;Uberlândia;Uberlândia;Rodovia Fernão Dias - BR-381 km 3, Nº 3000 - Bairro Riacho das Pedras; Bairro Riacho das Pedras;32241-410;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
MS;Campo Grande;Campo Grande;Av. Afonso Pena, 4909 - Santa Fé; Santa Fé;79031-903;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PB;João Pessoa;João Pessoa;R. Bacharel Irenaldo de Albuquerque Chaves, s/n - Aeroclube; Aeroclube;58036-460;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PB;João Pessoa;JP Cidade dos Bancários;Rua Empresário João Rodrigues Alves, 85 - Jd. São Paulo; Jd. São Paulo;58051-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PE;Recife;Recife;R. José Bonifácio ,1315;Vila Planalto;50710-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PE;Recife;Domingos Ferreira;R. Francisco da Cunha, 919 - Boa Viagem; Boa Viagem;51020-051;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Curitiba;Parolin;Av. Mal. Floriano Peixoto, 3031- Parolin; Parolin;80220-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Curitiba;Champagnat;R. Dep. Heitor Alencar Furtado, 1210 - Mossunguê; Mossunguê;81200-110;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Londrina;Londrina;Rodovia Celso Garcia Cid, km 377;Palhano 2;86050-901;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
PR;Pinhais;Pinhais;Rod. Dep. João Leopoldo Jacomel ,10154;Jardim Amélia;83302-005;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Belford Roxo;Belford Roxo;Av. Jorge Julio da Costa Santos, 200 - Belford Roxo; Belford Roxo;26130-010;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Duque de Caxias;Duque de Caxias;Av. Brig. Lima e Silva, 1363;Jardim Vinte e Cinco de Agosto;25071-180;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Duque de Caxias;Duque de Caxias;Av. Washington Luis, 4735 - Duque de Caxias; Duque de Caxias;25065-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Barra;Av. das Américas, 5150 - Barra da Tijuca; Barra da Tijuca;22640-102;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Norte Shopping;Av. Dom Hélder Câmara, 5474 - Engenho de Dentro; Engenho de Dentro;20751-003;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Manilha;R. Dr. Oliveira Botelho, 349 - Neves - S. Gonçalo; Neves - S. Gonçalo;24425-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Sulacap;Av. Marechal Fontelli, 3555 - Jd. Sulacap; Jd. Sulacap;21740-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Alcântara;R. Alfredo Baker, 500 - Alcântara - S. Gonçalo; Alcântara - S. Gonçalo;24452-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RJ;Rio de Janeiro;Campo Grande;54 Estrada das Capoeiras, 355; Campo Grande;23085-660;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RN;Natal;Natal;Rod. BR-101, s/n - km 2 S - Lagoa Nova;101, s/n - km 2 S - Lagoa Nova;59063-904;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RN;Natal;Natal Zona Norte;Av Doutor João Medeiros Filho, 2005 - Potengi; Potengi;59108-200;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Canoas;Canoas;R. Mathias Velho, 555 - Canoas; Canoas;92310-300;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Caxias do Sul;Caxias do Sul;Rod. RS-122, km 12,5 - Lt. 2 - Q2401 - D. Industrial;122, km 12,5 - Lt. 2 - Q2401 - D. Industrial;95010-550;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Gravataí;Gravataí;Av. Dorival Cândido Luz de Oliveira, 166 - Cohab C; Cohab C;94030-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Passos D’Areia;Passos D’Areia;Av. Plínio Brasil Milano, 2343;Passo d'Areia;90520-003;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Porto Alegre;Porto Alegre;R. Albion, 111 - Partenon; Partenon;91530-001;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
RS;Santa Maria;Santa Maria;Av. Rio Branco, 732;Alto Garças ;97010-422;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Barueri;Tamboré;Av. Piracema, 669 - Barueri; Barueri;06460-930;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Caçapava;SP - Caçapava;Av. Brasil, s/n - Centro; Centro;12287-020;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Cambuí;SP - Campinas;Av. José de Souza Campos, s/n - Q. 690 - Cambuí; Q. 690 - Cambuí;13025-320;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;SP - Campinas Cambuí;R. Santa Cruz, 281;Vila Mariana;13024-100;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Campinas D. Pedro;Rod. Dom Pedro I, km 127/128 - Jd. Nilópolis - Anhumas; Jd. Nilópolis - Anhumas;13091-903;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Campinas Valinhos;Av. Eng. Antonio F. de Paula Souza, 3900 - Jd. Von Zuben; Jd. Von Zuben;13044-370;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Campinas;Campinas;Av. Projetada, s/n - V. Brandina; V. Brandina;13094-693;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Diadema;Diadema;Av. Presidente Kennedy, 635 - Remanso; Remanso;09910-550;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarujá;Guarujá;Av. Dom Pedro I, 2131 - Jd. Belmar; Jd. Belmar;11440-002;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarulhos;Guarulhos;Av. Benjamin Harris Hunnicut, s/n;Guarulhos;07124-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
SP;Guarulhos;Guarulhos Dutra;R. Paulo Faccini, 214 - Macedo; Macedo;07111-000;Eletrônicos;8:00 - 21:00;8:00 - 21:00;Carrefour;;;;
